(2, 1, 1, null, null, ../../assets/recipe-icons/armorer/bronze-ingot.png, Bronze Ingot, 1, Copper Ore, 2, Tin Ore, 1, null, null, null, null, null, null, null, null, Ice Shard, 1, null, null),
(2, 121, 42, null, null, ../../assets/recipe-icons/armorer/cobalt-ingot.png, Cobalt Ingot, 1, Cobalt Ore, 2, Iron Ore, 1, null, null, null, null, null, null, null, null, Ice Shard, 5, null, null),
(2, 122, 42, 43, null, ../../assets/recipe-icons/armorer/electrum-alembic.png, Electrum Alembic, 1, Mythril Alembic, 1, Electrum Ingot, 2, null, null, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 123, 42, 43, null, ../../assets/recipe-icons/armorer/mythril-chain-coif.png, Mythril Chain Coif, 1, Mythril Plate, 1, Mythril Rings, 2, Aldgoat Leather, 1, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 124, 42, 42, null, ../../assets/recipe-icons/armorer/mythril-mesail.png, Mythril Mesail, 1, Mythril Plate, 1, Mythril Rivets, 1, Aldgoat Leather, 1, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 125, 42, 43, null, ../../assets/recipe-icons/armorer/mythril-haubergeon.png, Mythril Haubergeon, 1, Mythril Rings, 3, Undyed Woolen Cloth, 1, Steel Plate, 1, Aldgoat Leather, 1, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 126, 42, 43, null, ../../assets/recipe-icons/armorer/mythril-sollerets.png, Mythril Sollerets, 1, Mythril Plate, 1, Mythril Rings, 2, Aldgoat Leather, 1, Hippogryph Sinew, 1, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 127, 42, 42, null, ../../assets/recipe-icons/armorer/mythril-plated-caligae.png, Mythril-plated Caligae, 1, Peiste Leather, 1, Mythril Plate, 1, Mythril Rivets, 1, Bronze Ingot, 1, Hippogryph Sinew, 1, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 128, 43, null, null, ../../assets/recipe-icons/armorer/cobalt-plate.png, Cobalt Plate, 1, Cobalt Ingot, 2, null, null, null, null, null, null, null, null, null, null, Ice Shard, 5, null, null),
(2, 129, 43, null, null, ../../assets/recipe-icons/armorer/cobalt-rings.png, Cobalt Rings, 1, Cobalt Ingot, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 5, null, null),
(2, 130, 43, 44, null, ../../assets/recipe-icons/armorer/cobalt-skillet.png, Cobalt Skillet, 1, Cobalt Plate, 1, Mahogany Lumber, 1, null, null, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 131, 43, 44, null, ../../assets/recipe-icons/armorer/high-mythril-gauntlets.png, High Mythril Gauntlets, 1, Mythril Plate, 3, Mythril Rings, 1, null, null, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 132, 43, 42, null, ../../assets/recipe-icons/armorer/mythril-mitt-gauntlets.png, Mythril Mitt Gauntlets, 1, Steel Plate, 1, Mythril Plate, 1, Mythril Rivets, 1, Peiste Leather, 1, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 133, 43, 44, null, ../../assets/recipe-icons/armorer/high-mythril-plate-belt.png, High Mythril Plate Belt, 1, Mythril Plate, 3, Peiste Leather, 1, null, null, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 134, 43, 44, null, ../../assets/recipe-icons/armorer/high-mythril-flanchard.png, High Mythril Flanchard, 1, Mythril Ingot, 3, Cobalt Rings, 2, Raptor Leather, 1, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 135, 43, 46, null, ../../assets/recipe-icons/armorer/vintage-buckler.png, Vintage Buckler, 1, Notched Buckler, 1, Mahogany Lumber, 1, null, null, null, null, null, null, null, null, Earth Crystal, 1, null, null),
(2, 136, 44, null, null, ../../assets/recipe-icons/armorer/cobalt-rivets.png, Cobalt Rivets, 1, Cobalt Ingot, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 5, null, null),
(2, 137, 44, null, null, ../../assets/recipe-icons/armorer/cobalt-joint-plate.png, Cobalt Joint Plate, 1, Cobalt Ingot, 1, null, null, null, null, null, null, null, null, null, null, Ice Shard, 5, null, null),
(2, 138, 44, 44, null, ../../assets/recipe-icons/armorer/cobalt-scutum.png, Cobalt Scutum, 1, Cobalt Plate, 2, Cobalt Rivets, 3, null, null, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 139, 44, 44, null, ../../assets/recipe-icons/armorer/reinforced-mythril-elmo.png, Reinforced Mythril Elmo, 1, Mythril Elmo, 1, Mythril Rivets, 1, Peiste Leather, 1, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 140, 44, 44, null, ../../assets/recipe-icons/armorer/altered-mythril-chain-coif.png, Altered Mythril Chain Coif, 1, Cobalt Ingot, 2, Mythril Rivets, 1, Peiste Leather, 1, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 141, 44, 44, null, ../../assets/recipe-icons/armorer/high-mythril-armor.png, High Mythril Armor, 1, Mythril Plate, 4, Electrum Ingot, 1, null, null, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 142, 44, 44, null, ../../assets/recipe-icons/armorer/altered-high-mythril-armor.png, Altered High Mythril Armor, 1, Mythril Plate, 4, Electrum Ingot, 1, null, null, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 143, 44, 45, null, ../../assets/recipe-icons/armorer/cobalt-vambraces.png, Cobalt Vambraces, 1, Cobalt Plate, 2, Boar Leather, 1, Raptor Leather, 1, null, null, null, null, null, null, Ice Shard, 5, Earth Shard, 5),
(2, 144, 45, 46, null, ../../assets/recipe-icons/armorer/cobalt-elmo.png, Cobalt Elmo, 1, Cobalt Plate, 2, Cobalt Rivets, 1, Raptor Leather, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 5),
(2, 145, 45, 46, null, ../../assets/recipe-icons/armorer/altered-cobalt-elmo.png, Altered Cobalt Elmo, 1, Cobalt Plate, 2, Cobalt Rivets, 1, Raptor Leather, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 5),
(2, 146, 45, 46, null, ../../assets/recipe-icons/armorer/tortoiseshell-scale-mail.png, Tortoiseshell Scale Mail, 1, Adamantoise Shell, 1, Boar Leather, 1, Raptor Leather, 1, Cobalt Ingot, 1, null, null, null, null, Ice Shard, 6, Earth Shard, 5),
(2, 147, 45, 46, null, ../../assets/recipe-icons/armorer/tortoiseshell-scale-fingers.png, Tortoiseshell Scale Fingers, 1, Adamantoise Shell, 1, Cobalt Plate, 1, Cobalt Ingot, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 5),
(2, 148, 45, 46, null, ../../assets/recipe-icons/armorer/tortoiseshell-scale-greaves.png, Tortoiseshell Scale Greaves, 1, Adamantoise Shell, 1, Cobalt Plate, 2, Cobalt Ingot, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 5),
(2, 149, 45, 46, null, ../../assets/recipe-icons/armorer/cobalt-plated-jackboots.png, Cobalt-plated Jackboots, 1, Cobalt Plate, 1, Raptor Leather, 1, Cobalt Ingot, 1, Raptor Sinew, 1, null, null, null, null, Ice Shard, 6, Earth Shard, 5),
(2, 150, 45, 48, null, ../../assets/recipe-icons/armorer/vintage-kite-shield.png, Vintage Kite Shield, 1, Scarred Kite Shield, 1, Aldgoat Leather, 1, Mahogany Lumber, 1, Siltstone Whetstone, 1, null, null, null, null, Ice Crystal, 1, null, null),
(2, 151, 46, 47, null, ../../assets/recipe-icons/armorer/cobalt-barbut.png, Cobalt Barbut, 1, Steel Plate, 1, Cobalt Plate, 1, Cobalt Rivets, 1, Cobalt Ingot, 1, null, null, null, null, Ice Shard, 6, Earth Shard, 5),
(2, 152, 46, 47, null, ../../assets/recipe-icons/armorer/cobalt-plated-caligae.png, Cobalt-plated Caligae, 1, Raptor Leather, 1, Cobalt Plate, 1, Cobalt Rivets, 1, Brass Ingot, 1, Raptor Sinew, 1, null, null, Ice Shard, 6, Earth Shard, 5),
(2, 153, 46, 49, null, ../../assets/recipe-icons/armorer/vintage-haubergeon.png, Vintage Haubergeon, 1, Ripped Haubergeon, 1, Iron Rings, 1, null, null, null, null, null, null, null, null, Earth Crystal, 1, null, null),
(2, 154, 47, 48, null, ../../assets/recipe-icons/armorer/hells'-kitchen.png, Hells' Kitchen, 1, Cobalt Plate, 1, Rosewood Lumber, 1, null, null, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 5),
(2, 155, 47, 50, null, ../../assets/recipe-icons/armorer/mosshorn-scale-mail.png, Mosshorn Scale Mail, 1, Mossy Horn, 2, Iron Plate, 1, null, null, null, null, null, null, null, null, Ice Crystal, 1, null, null),
(2, 156, 48, 47, null, ../../assets/recipe-icons/armorer/cobalt-mitt-gauntlets.png, Cobalt Mitt Gauntlets, 1, Steel Plate, 1, Cobalt Plate, 1, Cobalt Rivets, 1, Raptor Leather, 1, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 157, 49, 49, null, ../../assets/recipe-icons/armorer/cobalt-bladed-lantern-shield.png, Cobalt Bladed Lantern Shield, 1, Cobalt Plate, 1, Cobalt Ingot, 2, Tallow Candle, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 158, 49, 49, null, ../../assets/recipe-icons/armorer/cobalt-sallet.png, Cobalt Sallet, 1, Cobalt Plate, 1, Cobalt Ingot, 2, Cobalt Rivets, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 159, 49, 47, null, ../../assets/recipe-icons/armorer/cobalt-mesail.png, Cobalt Mesail, 1, Cobalt Plate, 2, Cobalt Rivets, 1, Boar Leather, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 160, 50, 48, null, ../../assets/recipe-icons/armorer/thermal-alembic.png, Thermal Alembic, 1, Cobalt Plate, 1, Cobalt Rivets, 1, Iron Ingot, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 161, 50, 48, null, ../../assets/recipe-icons/armorer/kite-shield.png, Kite Shield, 1, Cobalt Plate, 3, Cobalt Rivets, 1, Iron Ingot, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 162, 50, 49, null, ../../assets/recipe-icons/armorer/cobalt-celata.png, Cobalt Celata, 1, Cobalt Plate, 2, Mythril Rings, 1, Electrum Ingot, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 163, 50, 49, null, ../../assets/recipe-icons/armorer/cobalt-mask.png, Cobalt Mask, 1, Cobalt Plate, 2, Mythril Rings, 1, Electrum Ingot, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 164, 50, 48, null, ../../assets/recipe-icons/armorer/cobalt-chain-coif.png, Cobalt Chain Coif, 1, Cobalt Plate, 1, Cobalt Rings, 2, Boar Leather, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 165, 50, 49, null, ../../assets/recipe-icons/armorer/cobalt-cuirass.png, Cobalt Cuirass, 1, Cobalt Plate, 2, Mythril Rings, 1, Electrum Ingot, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 166, 50, 49, null, ../../assets/recipe-icons/armorer/altered-cobalt-cuirass.png, Altered Cobalt Cuirass, 1, Cobalt Plate, 2, Mythril Rings, 1, Electrum Ingot, 1, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 167, 50, 48, null, ../../assets/recipe-icons/armorer/cobalt-haubergeon.png, Cobalt Haubergeon, 1, Cobalt Rings, 3, Undyed Felt, 1, Mythril Plate, 1, Boar Leather, 1, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 168, 50, 49, null, ../../assets/recipe-icons/armorer/cobalt-gauntlets.png, Cobalt Gauntlets, 1, Cobalt Plate, 2, Cobalt Rings, 1, Boar Leather, 1, Electrum Ingot, 1, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 169, 50, 49, null, ../../assets/recipe-icons/armorer/altered-cobalt-gauntlets.png, Altered Cobalt Gauntlets, 1, Cobalt Plate, 2, Cobalt Rings, 1, Boar Leather, 1, Electrum Ingot, 1, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 170, 50, 49, null, ../../assets/recipe-icons/armorer/cobalt-plate-belt.png, Cobalt Plate Belt, 1, Cobalt Plate, 2, Boar Leather, 1, null, null, null, null, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 171, 50, 49, null, ../../assets/recipe-icons/armorer/cobalt-sabatons.png, Cobalt Sabatons, 1, Cobalt Plate, 2, Cobalt Rings, 1, Boar Leather, 1, Electrum Ingot, 1, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 172, 50, 49, null, ../../assets/recipe-icons/armorer/altered-cobalt-sabatons.png, Altered Cobalt Sabatons, 1, Cobalt Plate, 2, Cobalt Rings, 1, Boar Leather, 1, Electrum Ingot, 1, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 173, 50, 48, null, ../../assets/recipe-icons/armorer/cobalt-sollerets.png, Cobalt Sollerets, 1, Cobalt Plate, 1, Cobalt Rings, 2, Boar Leather, 1, Raptor Sinew, 1, null, null, null, null, Ice Shard, 6, Earth Shard, 6),
(2, 174, 50, null, null, ../../assets/recipe-icons/armorer/wind-up-dullahan.png, Wind-up Dullahan, 1, Darksteel Nugget, 3, null, null, null, null, null, null, null, null, null, null, Ice Shard, 99, null, null),
(2, 175, 50 , null, null, ../../assets/recipe-icons/armorer/darksteel-nugget.png, Darksteel Nugget, 1, Darksteel Ore, 3, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 3, null, null),
(2, 176, 50 , null, null, ../../assets/recipe-icons/armorer/darksteel-plate.png, Darksteel Plate, 1, Darksteel Nugget, 2, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 3, null, null),
(2, 177, 50 , null, null, ../../assets/recipe-icons/armorer/darksteel-rings.png, Darksteel Rings, 1, Darksteel Nugget, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 3, null, null),
(2, 178, 50 , null, null, ../../assets/recipe-icons/armorer/darksteel-rivets.png, Darksteel Rivets, 1, Darksteel Nugget, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 3, null, null),
(2, 179, 50 , 55, null, ../../assets/recipe-icons/armorer/militia-armet.png, Militia Armet, 1, Darksteel Plate, 1, Cobalt Rings, 1, null, null, null, null, null, null, null, null, Ice Crystal, 3, Earth Crystal, 2),
(2, 180, 50 , 55, null, ../../assets/recipe-icons/armorer/militia-barbut.png, Militia Barbut, 1, Darksteel Plate, 1, Cobalt Plate, 1, Cobalt Rivets, 1, Cobalt Ingot, 1, null, null, null, null, Ice Crystal, 3, Earth Crystal, 2),
(2, 181, 50 , 55, null, ../../assets/recipe-icons/armorer/militia-cuirass.png, Militia Cuirass, 1, Darksteel Plate, 1, Cobalt Rings, 1, null, null, null, null, null, null, null, null, Ice Crystal, 3, Earth Crystal, 2),
(2, 182, 50 , 55, null, ../../assets/recipe-icons/armorer/militia-gauntlets.png, Militia Gauntlets, 1, Darksteel Plate, 1, Cobalt Rings, 1, Hippogryph Leather, 1, null, null, null, null, null, null, Ice Crystal, 3, Earth Crystal, 2),
(2, 183, 50 , 55, null, ../../assets/recipe-icons/armorer/militia-mitt-gauntlets.png, Militia Mitt Gauntlets, 1, Darksteel Plate, 1, Cobalt Plate, 1, Cobalt Rivets, 1, Hippogryph Leather, 1, null, null, null, null, Ice Crystal, 3, Earth Crystal, 2),
(2, 184, 50 , 55, null, ../../assets/recipe-icons/armorer/militia-sabatons.png, Militia Sabatons, 1, Darksteel Plate, 1, Cobalt Rings, 1, Hippogryph Leather, 1, null, null, null, null, null, null, Ice Crystal, 3, Earth Crystal, 2),
(2, 185, 50 , 55, null, ../../assets/recipe-icons/armorer/armorer's-visor.png, Armorer's Visor, 1, Darksteel Plate, 1, Cobalt Plate, 1, Hippogryph Leather, 1, Boar Leather, 1, null, null, null, null, Ice Crystal, 3, Earth Crystal, 2),
(2, 186, 50 , 55, null, ../../assets/recipe-icons/armorer/hamlet-digger's-helmet.png, Hamlet Digger's Helmet, 1, Darksteel Nugget, 2, Rose Gold Nugget, 1, null, null, null, null, null, null, null, null, Ice Crystal, 3, Earth Crystal, 2),
(2, 187, 50 , 55, null, ../../assets/recipe-icons/armorer/blacksmith's-workboots.png, Blacksmith's Workboots, 1, Darksteel Nugget, 1, Hippogryph Leather, 1, Hippogryph Sinew, 1, null, null, null, null, null, null, Ice Crystal, 3, Earth Crystal, 2),
(2, 188, 50 , null, null, ../../assets/recipe-icons/armorer/darksteel-ingot.png, Darksteel Ingot, 1, Darksteel Nugget, 2, Coke, 9, null, null, null, null, null, null, null, null, Ice Cluster, 1, null, null),
(2, 189, 50 , null, null, ../../assets/recipe-icons/armorer/darksteel-couters.png, Darksteel Couters, 1, Darksteel Ingot, 1, Darksteel Rivets, 2, null, null, null, null, null, null, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 190, 50 , null, null, ../../assets/recipe-icons/armorer/darksteel-breastplate.png, Darksteel Breastplate, 1, Darksteel Ingot, 1, Darksteel Rivets, 2, null, null, null, null, null, null, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 191, 50 , null, null, ../../assets/recipe-icons/armorer/darksteel-gauntlet-plates.png, Darksteel Gauntlet Plates, 1, Darksteel Ingot, 1, Darksteel Rivets, 2, null, null, null, null, null, null, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 192, 50 , 70, null, ../../assets/recipe-icons/armorer/darksteel-scutum.png, Darksteel Scutum, 1, Darksteel Ingot, 1, Darksteel Plate, 2, Darksteel Rivets, 3, null, null, null, null, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 193, 50 , 70, null, ../../assets/recipe-icons/armorer/darksteel-buckler.png, Darksteel Buckler, 1, Darksteel Ingot, 1, Darksteel Plate, 1, Darksteel Nugget, 1, Darksteel Rivets, 1, null, null, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 194, 50 , 70, null, ../../assets/recipe-icons/armorer/darksteel-chain-coif.png, Darksteel Chain Coif, 1, Darksteel Ingot, 1, Darksteel Plate, 1, Darksteel Rivets, 1, Darksteel Rings, 1, null, null, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 195, 50 , 70, null, ../../assets/recipe-icons/armorer/heavy-darksteel-armor.png, Heavy Darksteel Armor, 1, Darksteel Breastplate, 1, Darksteel Plate, 2, Rose Gold Nugget, 1, Silver Ingot, 1, null, null, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 196, 50 , 70, null, ../../assets/recipe-icons/armorer/darksteel-haubergeon.png, Darksteel Haubergeon, 1, Garlean Steel Plate, 1, Darksteel Ingot, 1, Hippogryph Leather, 1, Undyed Felt, 1, Darksteel Rings, 1, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 197, 50 , 1, null, ../../assets/recipe-icons/armorer/light-steel-galerus.png, Light Steel Galerus, 1, Light Steel Plate, 1, Hippogryph Leather, 1, Darksteel Ingot, 1, null, null, null, null, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 198, 50 , 70, null, ../../assets/recipe-icons/armorer/heavy-darksteel-gauntlets.png, Heavy Darksteel Gauntlets, 1, Darksteel Gauntlet Plates, 1, Darksteel Plate, 1, Darksteel Rings, 1, Rose Gold Nugget, 1, Silver Ingot, 1, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 199, 50 , 70, null, ../../assets/recipe-icons/armorer/darksteel-mitt-gauntlets.png, Darksteel Mitt Gauntlets, 1, Darksteel Ingot, 1, Darksteel Plate, 1, Darksteel Nugget, 2, null, null, null, null, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 200, 50 , 70, null, ../../assets/recipe-icons/armorer/darksteel-tassets.png, Darksteel Tassets, 1, Darksteel Ingot, 1, Darksteel Plate, 2, Hippogryph Leather, 1, null, null, null, null, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 201, 50 , 70, null, ../../assets/recipe-icons/armorer/heavy-darksteel-flanchard.png, Heavy Darksteel Flanchard, 1, Darksteel Couters, 1, Darksteel Plate, 1, Darksteel Rings, 1, Rose Gold Nugget, 1, Silver Ingot, 1, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 202, 50 , 1, null, ../../assets/recipe-icons/armorer/light-steel-subligar.png, Light Steel Subligar, 1, Light Steel Plate, 1, Hippogryph Leather, 1, Darksteel Ingot, 1, null, null, null, null, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 203, 50 , 70, null, ../../assets/recipe-icons/armorer/darksteel-sollerets.png, Darksteel Sollerets, 1, Darksteel Ingot, 1, Darksteel Plate, 2, Darksteel Rings, 1, null, null, null, null, null, null, Ice Cluster, 1, Earth Cluster, 1),
(2, 204, 50 , null, null, ../../assets/recipe-icons/armorer/tidal-barding.png, Tidal Barding, 1, Leviathan's Barb, 1, Gold Ingot, 1, Darksteel Plate, 1, Hippogryph Leather, 1, null, null, null, null, Ice Cluster, 2, Earth Cluster, 1),
(2, 205, 51, null, null, ../../assets/recipe-icons/armorer/mythrite-nugget.png, Mythrite Nugget, 1, Mythrite Sand, 5, Mythril Ore, 1, null, null, null, null, null, null, null, null, Ice Crystal, 3, null, null),
(2, 206, 51, null, null, ../../assets/recipe-icons/armorer/mythrite-rivets.png, Mythrite Rivets, 1, Mythrite Nugget, 1, null, null, null, null, null, null, null, null, null, null, Ice Crystal, 3, null, null),
